File	Accession	Alias	Sampling Campaign	Sampling Station	Sampling Platform	Event Label	Event Date/Time Start	Event Date/Time End	Latitude Start	Latitude Start Unit	Longitude Start	Longitude Start Unit	Latitude End	Latitude End Unit	Longitude End	Longitude End Unit	Depth	Depth Unit	Sample Collection Device	Protocol Label	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Sample Status	Last Update Date	Marine Region	Temperature	Temperature Unit	Salinity Sensor	Salinity Sensor Unit	Oxygen Sensor	Oxygen Sensor Unit	Nitrate Sensor	Nitrate Sensor Unit	Chlorophyll Sensor	Chlorophyll Sensor Unit	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Citation	Further Details	Project Name	ENA-CHECKLIST	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	
ERR562665	ERS488730	TARA_N000000316	TARA_20100309Z	TARA_036	SV Tara	TARA_20100312T0606Z_036_EVENT_PUMP	2010-03-12T06:06	2010-03-12T06:56	20.8183	DD	63.5047	DD	20.8151	DD	63.5046	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	25.581433	ºC	36.530058	psu	104.908417	µmol/kg	99999	µmol/L	0.129697	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	402322467	78052976131	2014-07-15	2015-11-04	
ERR562716	ERS490668	TARA_N000000616	TARA_20101031Z	TARA_078	SV Tara	TARA_20101104T1004Z_078_EVENT_PUMP	2010-11-04T10:04	2010-11-04T13:25	-30.1367	DD	-43.2899	DD	-30.1885	DD	-43.2831	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	n/a	19.854083	ºC	36.32425	psu	221.47475	µmol/kg	-0.385346	µmol/L	0.053173	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	335490955	62665084292	2014-07-15	2015-11-04	
ERR562500	ERS491719	TARA_N000001574	TARA_20110401Z	TARA_098	SV Tara	TARA_20110403T1344Z_098_EVENT_PUMP	2011-04-03T13:44	2011-04-03T16:35	-25.8051	DD	-111.7202	DD	-25.8126	DD	-111.7386	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	25.14875	ºC	36.402683	psu	200.538167	µmol/kg	-1.567491	µmol/L	0.013449	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	179291105	35405163388	2014-07-15	2015-11-04	
ERR562377	ERS488896	TARA_N000000011	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0505Z_039_EVENT_NET	2010-03-18T05:05	2010-03-18T05:08	18.5667	DD	66.522	DD	18.5664	DD	66.522	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.81765	ºC	36.285367	psu	193.3535	µmol/kg	-1.415582	µmol/L	0.099089	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	405855965	77731524356	2014-07-15	2015-11-04	
ERR562663	ERS492800	TARA_N000002006	TARA_20110726Z	TARA_123	SV Tara	TARA_20110801T2003Z_123_EVENT_NET	2011-08-01T20:03	2011-08-01T20:31	-8.8995	DD	-140.2866	DD	-8.8927	DD	-140.2952	DD	150	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	99999	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	99999	mg Chl/m3	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	3050227	921135470	2014-07-15	2015-11-04	
ERR562725	ERS492804	TARA_N000002002	TARA_20110726Z	TARA_123	SV Tara	TARA_20110801T2148Z_123_EVENT_NET	2011-08-01T21:48	2011-08-01T23:00	-8.903	DD	-140.2801	DD	-8.8763	DD	-140.3069	DD	0-150	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	99999	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	99999	mg Chl/m3	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2984081	896501208	2014-07-15	2015-11-04	
ERR562726	ERS477956	TARA_A200000158	TARA_20090919Z	TARA_007	SV Tara	TARA_20090923T1608Z_007_EVENT_PUMP	2009-09-23T16:08Z	2009-09-23T16:55Z	37.0541	DD	1.9478	DD	37.0397	DD	1.9501	DD	42	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version is NOT FINAL but can be used to provide data discovery services	2014-03-01Z	(search radius=5 degree) Marine Ecoregion:Western Mediterranean (MRGID:21896), Marine Ecoregion:Alboran Sea (MRGID:3324)	17.36746	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	0.553274	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	372237564	73250617004	2014-06-23	2014-11-06	
ERR562673	ERS490021	TARA_N000000532	TARA_20100624Z	TARA_064	SV Tara	TARA_20100708T0621Z_064_EVENT_PUMP	2010-07-08T06:21	2010-07-08T08:50	-29.5333	DD	37.9117	DD	-29.5123	DD	37.8586	DD	65	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.250309	ºC	35.335545	psu	207.446227	µmol/kg	-0.112031	µmol/L	0.214573	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	199357842	39993271956	2014-07-15	2015-11-04	
ERR562362	ERS488485	TARA_A100000357	TARA_20091111Z	TARA_024	SV Tara	TARA_20091121T1319Z_024_EVENT_NET	2009-11-21T13:19	2009-11-21T13:41	42.4593	DD	17.9594	DD	42.4593	DD	17.9644	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	18.622617	ºC	37.929742	psu	217.561083	µmol/kg	99999	µmol/L	0.219085	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	187620598	37171313318	2014-07-15	2015-11-04	
ERR562461	ERS492330	TARA_N000001810	TARA_20110520Z	TARA_111	SV Tara	TARA_20110531T1425Z_111_EVENT_PUMP	2011-05-31T14:25	2011-05-31T16:50	-16.9601	DD	-100.6335	DD	-16.9554	DD	-100.6925	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.76873	ºC	35.97144	psu	208.8654	µmol/kg	2.568726	µmol/L	0.203347	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	223746317	44108013336	2014-07-15	2015-11-04	
ERR562391	ERS488809	TARA_N000000029	TARA_20100309Z	TARA_038	SV Tara	TARA_20100315T0335Z_038_EVENT_PUMP	2010-03-15T03:35	2010-03-15T05:53	19.0393	DD	64.4913	DD	19.0342	DD	64.5162	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.2314	ºC	36.617917	psu	199.9355	µmol/kg	0.889376	µmol/L	0.161808	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	343393669	66034563422	2014-07-15	2015-11-04	
ERR562552	ERS487956	TARA_X000000408	TARA_20090913Z	TARA_004	SV Tara	TARA_20090915T1800Z_004_EVENT_PUMP	2009-09-15T18:00	2009-09-15T18:45	36.5533	DD	-6.5669	DD	35.5571	DD	-6.5586	DD	40	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	20.408907	ºC	36.63313	psu	99999	µmol/kg	99999	µmol/L	0.090621	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	425147399	83547308952	2014-07-15	2015-11-04	
ERR562539	ERS491958	TARA_N000001658	TARA_20110401Z	TARA_102	SV Tara	TARA_20110421T2042Z_102_EVENT_NET	2011-04-21T20:42	2011-04-21T20:53	-5.2514	DD	-85.1696	DD	-5.2512	DD	-85.1718	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	24.943108	ºC	34.748175	psu	205.992583	µmol/kg	11.688971	µmol/L	0.238224	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	386042964	75895006866	2014-07-15	2015-11-04	
ERR562453	ERS488742	TARA_N000000313	TARA_20100309Z	TARA_036	SV Tara	TARA_20100312T1024Z_036_EVENT_NET	2010-03-12T10:24	2010-03-12T10:26	20.8215	DD	63.512	DD	20.8208	DD	63.5119	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	25.84865	ºC	36.530908	psu	211.5675	µmol/kg	0.343943	µmol/L	0.160363	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	394959748	77855120902	2014-07-15	2015-11-04	
ERR562696	ERS491757	TARA_N000001588	TARA_20110401Z	TARA_098	SV Tara	TARA_20110403T2150Z_098_Combined-EVENTS_CAST	2011-04-03T21:50:58	2011-04-04T01:33	-25.826	DD	-111.7294	DD	-25.859	DD	-111.6989	DD	188	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	20.171605	ºC	35.845669	psu	210.5781	µmol/kg	-0.73316	µmol/L	0.176523	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	177645372	35237276279	2014-07-15	2015-11-04	
ERR562590	ERS488249	TARA_X000001288	TARA_20090926Z	TARA_011	SV Tara	TARA_20091004T0830Z_011_EVENT_PUMP	2009-10-04T08:30	2009-10-04T09:57	41.6686	DD	2.7996	DD	40.6686	DD	2.7996	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	n/a	99999	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	99999	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	227147850	43885073671	2014-07-15	2015-11-04	
ERR562385	ERS490896	TARA_N000001386	TARA_20101126Z	TARA_082	SV Tara	TARA_20101206T1033Z_082_EVENT_PUMP	2010-12-06T10:33	2010-12-06T11:45	-47.1863	DD	-58.2902	DD	-47.1906	DD	-58.2682	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)	7.321517	ºC	34.048642	psu	305.012167	µmol/kg	17.091069	µmol/L	0.310844	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	408863209	79453223286	2014-07-15	2015-11-04	
ERR562443	ERS488584	TARA_A100001142	TARA_20100108Z	TARA_032	SV Tara	TARA_20100111T0721Z_032_EVENT_PUMP	2010-01-11T07:21	2010-01-11T11:00	23.36	DD	37.2183	DD	23.4017	DD	37.2183	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	25.824383	ºC	39.74725	psu	188.416583	µmol/kg	-0.541919	µmol/L	0	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2754420	831284023	2014-07-15	2015-11-04	
ERR562569	ERS488754	TARA_N000000319	TARA_20100309Z	TARA_036	SV Tara	TARA_20100312T1223Z_036_EVENT_PUMP	2010-03-12T12:23	2010-03-12T12:33	20.8222	DD	63.5133	DD	20.8199	DD	63.5138	DD	17	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	25.37395	ºC	36.549267	psu	211.606583	µmol/kg	0.367767	µmol/L	0.353707	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	348977578	65062650000	2014-07-15	2015-11-04	
ERR562672	ERS492161	TARA_N000001734	TARA_20110509Z	TARA_109	SV Tara	TARA_20110512T1631Z_109_EVENT_NET	2011-05-12T16:31	2011-05-12T16:44	2.0399	DD	-84.5599	DD	2.0455	DD	-84.5573	DD	5	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	27.902167	ºC	33.17585	psu	199.898917	µmol/kg	0.451517	µmol/L	0.201947	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	414209435	81980578708	2014-07-15	2015-11-04	
ERR562418	ERS488476	TARA_A100000362	TARA_20091111Z	TARA_024	SV Tara	TARA_20091121T1110Z_024_EVENT_PUMP	2009-11-21T11:10	2009-11-21T12:42	42.4552	DD	17.9348	DD	42.4589	DD	17.9509	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-20	0.8	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	18.142625	ºC	38.114217	psu	218.536917	µmol/kg	99999	µmol/L	0.151466	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	163645254	31668768498	2014-07-15	2015-11-04	
ERR562644	ERS492137	TARA_N000001738	TARA_20110509Z	TARA_109	SV Tara	TARA_20110512T1400Z_109_EVENT_NET	2011-05-12T14:00	2011-05-12T14:13	1.9958	DD	-84.576	DD	2.0039	DD	-84.5718	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	27.617558	ºC	33.3676	psu	198.635833	µmol/kg	1.210114	µmol/L	0.28167	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	404372808	79794221561	2014-07-15	2015-11-04	
ERR562442	ERS488744	TARA_N000000312	TARA_20100309Z	TARA_036	SV Tara	TARA_20100312T1105Z_036_EVENT_NET	2010-03-12T11:05	2010-03-12T11:16	20.8116	DD	63.5128	DD	20.825	DD	63.5129	DD	20	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	25.268343	ºC	36.545436	psu	208.654571	µmol/kg	0.387014	µmol/L	0.489547	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	255619940	50211700827	2014-07-15	2015-11-04	
ERR562704	ERS488833	TARA_N000000040	TARA_20100309Z	TARA_038	SV Tara	TARA_20100315T1118Z_038_EVENT_PUMP	2010-03-15T11:18	2010-03-15T12:46	19.0284	DD	64.5126	DD	19.0108	DD	64.532	DD	25	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.494408	ºC	99999	psu	154.699917	µmol/kg	1.230122	µmol/L	0.604752	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	10094531	2806477980	2014-07-15	2015-11-04	
ERR562648	ERS490256	TARA_N000000705	TARA_20100905Z	TARA_068	SV Tara	TARA_20100913T2135Z_068_EVENT_NET	2010-09-13T21:35	2010-09-13T21:45	-31.0551	DD	4.668	DD	-31.0543	DD	4.6717	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	16.948525	ºC	35.690458	psu	234.236	µmol/kg	2.096308	µmol/L	0.545147	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	387045882	76332413776	2014-07-15	2015-11-04	
ERR562364	ERS488446	TARA_A100000534	TARA_20091111Z	TARA_022	SV Tara	TARA_20091116T0816Z_022_EVENT_PUMP	2009-11-16T08:16	2009-11-16T08:23	39.8386	DD	17.4155	DD	39.8401	DD	17.4152	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	17.041483	ºC	37.759667	psu	220.927083	µmol/kg	99999	µmol/L	0.180911	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	461982145	90274139024	2014-07-15	2015-11-04	
ERR562608	ERS488503	TARA_A100000400	TARA_20091122Z	TARA_025	SV Tara	TARA_20091123T0914Z_025_EVENT_NET	2009-11-23T09:14	2009-11-23T09:34	39.3885	DD	19.3906	DD	39.3837	DD	19.3936	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	18.342533	ºC	38.182917	psu	218.016833	µmol/kg	99999	µmol/L	0.121845	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	360915364	71251196059	2014-07-15	2015-11-04	
ERR562589	ERS491900	TARA_N000001622	TARA_20110401Z	TARA_100	SV Tara	TARA_20110415T2330Z_100_EVENT_NET	2011-04-15T23:30	2011-04-16T00:03	-12.9214	DD	-96.0953	DD	-12.9127	DD	-96.109	DD	50	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	19.431989	ºC	35.43615	psu	224.853222	µmol/kg	0.369746	µmol/L	0.389897	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	436811429	86481182532	2014-07-15	2015-11-04	
ERR562395	ERS489132	TARA_N000000095	TARA_20100327Z	TARA_042	SV Tara	TARA_20100404T0848Z_042_EVENT_NET	2010-04-04T08:48	2010-04-04T08:57	5.9996	DD	73.8994	DD	5.9997	DD	73.9002	DD	80	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)"	27.944825	ºC	35.257125	psu	112.2575	µmol/kg	0.890848	µmol/L	0.384299	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	171914409	34316285985	2014-07-15	2015-11-04	
ERR562605	ERS488900	TARA_N000000013	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0820Z_039_EVENT_NET	2010-03-18T08:20	2010-03-18T08:26	18.5743	DD	66.5029	DD	18.5701	DD	66.5018	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	27.2061	ºC	36.2858	psu	192.8985	µmol/kg	-0.306531	µmol/L	0.093048	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	383995305	72948239470	2014-07-15	2015-11-04	
ERR562606	ERS488886	TARA_N000000008	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T0427Z_039_EVENT_PUMP	2010-03-18T04:27	2010-03-18T08:32	18.5918	DD	66.622	DD	18.5706	DD	66.5023	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.81765	ºC	36.285367	psu	193.3535	µmol/kg	-1.415582	µmol/L	0.099089	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	370167738	70140309168	2014-07-15	2015-11-04	
