Sample	Location	LocIndex
smp_SRS021752	left_retroauricular_crease	10
smp_SRS021754	right_retroauricular_crease	11
smp_SRS021758	right_antecubital_fossa	14
smp_SRS021760	anterior_nares	12
smp_SRS021762	vaginal_introitus	15
smp_SRS021764	mid_vagina	16
smp_SRS021766	posterior_fornix	17
smp_SRS021790	stool	0
smp_SRS021798	saliva	4
smp_SRS021802	tongue_dorsum	1
smp_SRS021804	hard_palate	6
smp_SRS021806	buccal_mucosa	7
smp_SRS021808	attached_keratinized_gingiva	5
smp_SRS021810	palatine_tonsils	2
smp_SRS021812	throat	3
smp_SRS021814	supragingival_plaque	8
smp_SRS021816	subgingival_plaque	9
smp_SRS021818	left_retroauricular_crease	10
smp_SRS021820	right_retroauricular_crease	11
smp_SRS021826	anterior_nares	12
smp_SRS021828	vaginal_introitus	15
smp_SRS021830	mid_vagina	16
smp_SRS021832	posterior_fornix	17
smp_SRS021853	stool	0
smp_SRS021861	saliva	4
smp_SRS021865	tongue_dorsum	1
smp_SRS021867	hard_palate	6
smp_SRS021869	buccal_mucosa	7
smp_SRS021871	attached_keratinized_gingiva	5
smp_SRS021873	palatine_tonsils	2
smp_SRS021875	throat	3
smp_SRS021877	supragingival_plaque	8
smp_SRS021879	subgingival_plaque	9
smp_SRS021883	right_retroauricular_crease	11
smp_SRS021885	left_antecubital_fossa	13
smp_SRS021887	right_antecubital_fossa	14
smp_SRS021889	anterior_nares	12
smp_SRS021910	stool	0
smp_SRS021918	saliva	4
smp_SRS021922	tongue_dorsum	1
smp_SRS021924	hard_palate	6
smp_SRS021926	buccal_mucosa	7
smp_SRS021928	attached_keratinized_gingiva	5
smp_SRS021930	palatine_tonsils	2
smp_SRS021932	throat	3
smp_SRS021934	supragingival_plaque	8
smp_SRS021936	subgingival_plaque	9
smp_SRS021938	left_retroauricular_crease	10
smp_SRS021940	right_retroauricular_crease	11
smp_SRS021942	left_antecubital_fossa	13
smp_SRS021944	right_antecubital_fossa	14
smp_SRS021946	anterior_nares	12
smp_SRS021970	stool	0
smp_SRS021978	saliva	4
smp_SRS021982	tongue_dorsum	1
smp_SRS021984	hard_palate	6
smp_SRS021986	buccal_mucosa	7
smp_SRS021988	attached_keratinized_gingiva	5
smp_SRS021990	palatine_tonsils	2
smp_SRS021992	throat	3
smp_SRS021994	supragingival_plaque	8
smp_SRS021996	subgingival_plaque	9
smp_SRS021998	left_retroauricular_crease	10
smp_SRS022000	right_retroauricular_crease	11
smp_SRS022002	left_antecubital_fossa	13
smp_SRS022006	anterior_nares	12
smp_SRS022008	vaginal_introitus	15
smp_SRS022010	mid_vagina	16
smp_SRS022012	posterior_fornix	17
smp_SRS022033	stool	0
smp_SRS022041	saliva	4
smp_SRS022045	tongue_dorsum	1
smp_SRS022047	hard_palate	6
smp_SRS022049	buccal_mucosa	7
smp_SRS022051	attached_keratinized_gingiva	5
smp_SRS022053	palatine_tonsils	2
smp_SRS022055	throat	3
smp_SRS022057	supragingival_plaque	8
smp_SRS022059	subgingival_plaque	9
smp_SRS022061	left_retroauricular_crease	10
smp_SRS022063	right_retroauricular_crease	11
smp_SRS022065	left_antecubital_fossa	13
smp_SRS022067	right_antecubital_fossa	14
smp_SRS022069	anterior_nares	12
smp_SRS022093	stool	0
smp_SRS022101	saliva	4
smp_SRS022105	tongue_dorsum	1
smp_SRS022107	hard_palate	6
smp_SRS022109	buccal_mucosa	7
smp_SRS022111	attached_keratinized_gingiva	5
smp_SRS022113	palatine_tonsils	2
smp_SRS022115	throat	3
smp_SRS022117	supragingival_plaque	8
smp_SRS022119	subgingival_plaque	9
smp_SRS022121	left_retroauricular_crease	10
smp_SRS022123	right_retroauricular_crease	11
smp_SRS022125	left_antecubital_fossa	13
smp_SRS022127	right_antecubital_fossa	14
smp_SRS022129	anterior_nares	12
smp_SRS022131	vaginal_introitus	15
smp_SRS022133	mid_vagina	16
smp_SRS022135	posterior_fornix	17
smp_SRS022159	stool	0
smp_SRS022167	saliva	4
smp_SRS022171	tongue_dorsum	1
smp_SRS022173	hard_palate	6
smp_SRS022175	buccal_mucosa	7
smp_SRS022177	attached_keratinized_gingiva	5
smp_SRS022179	palatine_tonsils	2
smp_SRS022181	throat	3
smp_SRS022183	supragingival_plaque	8
smp_SRS022185	subgingival_plaque	9
smp_SRS022187	left_retroauricular_crease	10
smp_SRS022189	right_retroauricular_crease	11
smp_SRS022191	left_antecubital_fossa	13
smp_SRS022193	right_antecubital_fossa	14
smp_SRS022195	anterior_nares	12
smp_SRS022197	vaginal_introitus	15
smp_SRS022199	mid_vagina	16
smp_SRS022201	posterior_fornix	17
smp_SRS022225	stool	0
smp_SRS022233	saliva	4
smp_SRS022237	tongue_dorsum	1
smp_SRS022239	hard_palate	6
smp_SRS022241	buccal_mucosa	7
smp_SRS022243	attached_keratinized_gingiva	5
smp_SRS022245	palatine_tonsils	2
smp_SRS022247	throat	3
smp_SRS022249	supragingival_plaque	8
smp_SRS022251	subgingival_plaque	9
smp_SRS022253	left_retroauricular_crease	10
smp_SRS022257	left_antecubital_fossa	13
smp_SRS022259	right_antecubital_fossa	14
smp_SRS022263	vaginal_introitus	15
smp_SRS022265	mid_vagina	16
smp_SRS022267	posterior_fornix	17
smp_SRS022291	stool	0
smp_SRS022299	saliva	4
smp_SRS022303	tongue_dorsum	1
smp_SRS022305	hard_palate	6
smp_SRS022307	buccal_mucosa	7
smp_SRS022309	attached_keratinized_gingiva	5
smp_SRS022311	palatine_tonsils	2
smp_SRS022313	throat	3
smp_SRS022315	supragingival_plaque	8
smp_SRS022317	subgingival_plaque	9
smp_SRS022319	left_retroauricular_crease	10
smp_SRS022321	right_retroauricular_crease	11
smp_SRS022323	left_antecubital_fossa	13
smp_SRS022325	right_antecubital_fossa	14
smp_SRS022327	anterior_nares	12
smp_SRS022329	vaginal_introitus	15
smp_SRS022331	mid_vagina	16
smp_SRS022333	posterior_fornix	17
smp_SRS022354	stool	0
smp_SRS022362	saliva	4
smp_SRS022366	tongue_dorsum	1
smp_SRS022368	hard_palate	6
smp_SRS022370	buccal_mucosa	7
smp_SRS022372	attached_keratinized_gingiva	5
smp_SRS022374	palatine_tonsils	2
smp_SRS022376	throat	3
smp_SRS022378	supragingival_plaque	8
smp_SRS022380	subgingival_plaque	9
smp_SRS022382	left_retroauricular_crease	10
smp_SRS022386	left_antecubital_fossa	13
smp_SRS022388	right_antecubital_fossa	14
smp_SRS022390	anterior_nares	12
smp_SRS022414	stool	0
smp_SRS022422	saliva	4
smp_SRS022426	tongue_dorsum	1
smp_SRS022428	hard_palate	6
smp_SRS022430	buccal_mucosa	7
smp_SRS022432	attached_keratinized_gingiva	5
smp_SRS022434	palatine_tonsils	2
smp_SRS022436	throat	3
smp_SRS022438	supragingival_plaque	8
smp_SRS022440	subgingival_plaque	9
smp_SRS022442	left_retroauricular_crease	10
smp_SRS022444	right_retroauricular_crease	11
smp_SRS022446	left_antecubital_fossa	13
smp_SRS022448	right_antecubital_fossa	14
smp_SRS022450	anterior_nares	12
smp_SRS022452	vaginal_introitus	15
smp_SRS022454	mid_vagina	16
smp_SRS022456	posterior_fornix	17
smp_SRS022480	stool	0
smp_SRS022488	saliva	4
smp_SRS022492	tongue_dorsum	1
smp_SRS022494	hard_palate	6
smp_SRS022496	buccal_mucosa	7
smp_SRS022498	attached_keratinized_gingiva	5
smp_SRS022500	palatine_tonsils	2
smp_SRS022502	throat	3
smp_SRS022504	supragingival_plaque	8
smp_SRS022506	subgingival_plaque	9
smp_SRS022508	left_retroauricular_crease	10
smp_SRS022510	right_retroauricular_crease	11
smp_SRS022512	left_antecubital_fossa	13
smp_SRS022514	right_antecubital_fossa	14
smp_SRS022516	anterior_nares	12
smp_SRS022518	vaginal_introitus	15
smp_SRS022520	mid_vagina	16
smp_SRS022522	posterior_fornix	17
smp_SRS022546	stool	0
smp_SRS022554	saliva	4
smp_SRS022558	tongue_dorsum	1
smp_SRS022560	hard_palate	6
smp_SRS022562	buccal_mucosa	7
smp_SRS022564	attached_keratinized_gingiva	5
smp_SRS022566	palatine_tonsils	2
smp_SRS022568	throat	3
smp_SRS022570	supragingival_plaque	8
smp_SRS022572	subgingival_plaque	9
smp_SRS022574	left_retroauricular_crease	10
smp_SRS022576	right_retroauricular_crease	11
smp_SRS022578	left_antecubital_fossa	13
smp_SRS022580	right_antecubital_fossa	14
smp_SRS022582	anterior_nares	12
smp_SRS022584	vaginal_introitus	15
smp_SRS022586	mid_vagina	16
smp_SRS022588	posterior_fornix	17
smp_SRS022609	stool	0
smp_SRS022617	saliva	4
smp_SRS022621	tongue_dorsum	1
smp_SRS022623	hard_palate	6
smp_SRS022625	buccal_mucosa	7
smp_SRS022627	attached_keratinized_gingiva	5
smp_SRS022629	palatine_tonsils	2
smp_SRS022631	throat	3
smp_SRS022633	supragingival_plaque	8
smp_SRS022635	subgingival_plaque	9
smp_SRS022637	left_retroauricular_crease	10
smp_SRS022639	right_retroauricular_crease	11
smp_SRS022641	left_antecubital_fossa	13
smp_SRS022643	right_antecubital_fossa	14
smp_SRS022645	anterior_nares	12
smp_SRS022669	stool	0
smp_SRS022677	saliva	4
smp_SRS022681	tongue_dorsum	1
smp_SRS022683	hard_palate	6
smp_SRS022685	buccal_mucosa	7
smp_SRS022687	attached_keratinized_gingiva	5
smp_SRS022689	palatine_tonsils	2
smp_SRS022691	throat	3
smp_SRS022693	supragingival_plaque	8
smp_SRS022695	subgingival_plaque	9
smp_SRS022697	left_retroauricular_crease	10
smp_SRS022699	right_retroauricular_crease	11
smp_SRS022701	left_antecubital_fossa	13
smp_SRS022705	anterior_nares	12
smp_SRS022707	vaginal_introitus	15
smp_SRS022709	mid_vagina	16
smp_SRS022711	posterior_fornix	17
smp_SRS022735	stool	0
smp_SRS022743	saliva	4
smp_SRS022747	tongue_dorsum	1
smp_SRS022749	hard_palate	6
smp_SRS022751	buccal_mucosa	7
smp_SRS022753	attached_keratinized_gingiva	5
smp_SRS022755	palatine_tonsils	2
smp_SRS022757	throat	3
smp_SRS022759	supragingival_plaque	8
smp_SRS022761	subgingival_plaque	9
smp_SRS022763	left_retroauricular_crease	10
smp_SRS022765	right_retroauricular_crease	11
smp_SRS022767	left_antecubital_fossa	13
smp_SRS022769	right_antecubital_fossa	14
smp_SRS022771	anterior_nares	12
smp_SRS022773	vaginal_introitus	15
smp_SRS022775	mid_vagina	16
smp_SRS022777	posterior_fornix	17
smp_SRS022798	stool	0
smp_SRS022806	saliva	4
smp_SRS022810	tongue_dorsum	1
smp_SRS022812	hard_palate	6
smp_SRS022814	buccal_mucosa	7
smp_SRS022816	attached_keratinized_gingiva	5
smp_SRS022818	palatine_tonsils	2
smp_SRS022820	throat	3
smp_SRS022822	supragingival_plaque	8
smp_SRS022824	subgingival_plaque	9
smp_SRS022832	right_antecubital_fossa	14
smp_SRS022834	anterior_nares	12
smp_SRS022858	stool	0
smp_SRS022866	saliva	4
smp_SRS022870	tongue_dorsum	1
smp_SRS022872	hard_palate	6
smp_SRS022874	buccal_mucosa	7
smp_SRS022876	attached_keratinized_gingiva	5
smp_SRS022878	palatine_tonsils	2
smp_SRS022880	throat	3
smp_SRS022882	supragingival_plaque	8
smp_SRS022884	subgingival_plaque	9
smp_SRS022886	left_retroauricular_crease	10
smp_SRS022894	anterior_nares	12
smp_SRS022896	vaginal_introitus	15
smp_SRS022898	mid_vagina	16
smp_SRS022900	posterior_fornix	17
smp_SRS022924	stool	0
smp_SRS022932	saliva	4
smp_SRS022936	tongue_dorsum	1
smp_SRS022938	hard_palate	6
smp_SRS022940	buccal_mucosa	7
smp_SRS022942	attached_keratinized_gingiva	5
smp_SRS022944	palatine_tonsils	2
smp_SRS022946	throat	3
smp_SRS022948	supragingival_plaque	8
smp_SRS022950	subgingival_plaque	9
smp_SRS022952	left_retroauricular_crease	10
smp_SRS022954	right_retroauricular_crease	11
smp_SRS022956	left_antecubital_fossa	13
smp_SRS022958	right_antecubital_fossa	14
smp_SRS022960	anterior_nares	12
smp_SRS022962	vaginal_introitus	15
smp_SRS022964	mid_vagina	16
smp_SRS022966	posterior_fornix	17
smp_SRS022987	stool	0
smp_SRS022995	saliva	4
smp_SRS022999	tongue_dorsum	1
smp_SRS023001	hard_palate	6
smp_SRS023003	buccal_mucosa	7
smp_SRS023005	attached_keratinized_gingiva	5
smp_SRS023007	palatine_tonsils	2
smp_SRS023009	throat	3
smp_SRS023011	supragingival_plaque	8
smp_SRS023013	subgingival_plaque	9
smp_SRS023015	left_retroauricular_crease	10
smp_SRS023017	right_retroauricular_crease	11
smp_SRS023019	left_antecubital_fossa	13
smp_SRS023021	right_antecubital_fossa	14
smp_SRS023023	anterior_nares	12
smp_SRS023047	stool	0
smp_SRS023055	saliva	4
smp_SRS023059	tongue_dorsum	1
smp_SRS023061	hard_palate	6
smp_SRS023063	buccal_mucosa	7
smp_SRS023065	attached_keratinized_gingiva	5
smp_SRS023067	palatine_tonsils	2
smp_SRS023069	throat	3
smp_SRS023071	supragingival_plaque	8
smp_SRS023073	subgingival_plaque	9
smp_SRS023075	left_retroauricular_crease	10
smp_SRS023077	right_retroauricular_crease	11
smp_SRS023079	left_antecubital_fossa	13
smp_SRS023081	right_antecubital_fossa	14
smp_SRS023083	anterior_nares	12
smp_SRS023085	vaginal_introitus	15
smp_SRS023087	mid_vagina	16
smp_SRS023089	posterior_fornix	17
smp_SRS023106	stool	0
smp_SRS023114	saliva	4
smp_SRS023118	tongue_dorsum	1
smp_SRS023120	hard_palate	6
smp_SRS023122	buccal_mucosa	7
smp_SRS023124	attached_keratinized_gingiva	5
smp_SRS023126	palatine_tonsils	2
smp_SRS023128	throat	3
smp_SRS023130	supragingival_plaque	8
smp_SRS023132	subgingival_plaque	9
smp_SRS023134	left_retroauricular_crease	10
smp_SRS023137	right_retroauricular_crease	11
smp_SRS023141	right_antecubital_fossa	14
smp_SRS023143	anterior_nares	12
smp_SRS023145	vaginal_introitus	15
smp_SRS023147	mid_vagina	16
smp_SRS023149	posterior_fornix	17
smp_SRS023176	stool	0
smp_SRS023184	saliva	4
smp_SRS023188	tongue_dorsum	1
smp_SRS023190	hard_palate	6
smp_SRS023192	buccal_mucosa	7
smp_SRS023194	attached_keratinized_gingiva	5
smp_SRS023196	palatine_tonsils	2
smp_SRS023198	throat	3
smp_SRS023200	supragingival_plaque	8
smp_SRS023202	subgingival_plaque	9
smp_SRS023204	left_retroauricular_crease	10
smp_SRS023206	right_retroauricular_crease	11
smp_SRS023208	left_antecubital_fossa	13
smp_SRS023212	anterior_nares	12
smp_SRS023217	vaginal_introitus	15
smp_SRS023219	mid_vagina	16
smp_SRS023221	posterior_fornix	17
smp_SRS023242	stool	0
smp_SRS023250	saliva	4
smp_SRS023254	tongue_dorsum	1
smp_SRS023256	hard_palate	6
smp_SRS023258	buccal_mucosa	7
smp_SRS023260	attached_keratinized_gingiva	5
smp_SRS023262	palatine_tonsils	2
smp_SRS023264	throat	3
smp_SRS023266	supragingival_plaque	8
smp_SRS023268	subgingival_plaque	9
smp_SRS023270	left_retroauricular_crease	10
smp_SRS023272	right_retroauricular_crease	11
smp_SRS023274	left_antecubital_fossa	13
smp_SRS023302	stool	0
smp_SRS023310	saliva	4
smp_SRS023314	tongue_dorsum	1
smp_SRS023316	hard_palate	6
smp_SRS023318	buccal_mucosa	7
smp_SRS023320	attached_keratinized_gingiva	5
smp_SRS023322	palatine_tonsils	2
smp_SRS023324	throat	3
smp_SRS023326	supragingival_plaque	8
smp_SRS023328	subgingival_plaque	9
smp_SRS023330	left_retroauricular_crease	10
smp_SRS023332	right_retroauricular_crease	11
smp_SRS023334	left_antecubital_fossa	13
smp_SRS023338	anterior_nares	12
smp_SRS023340	vaginal_introitus	15
smp_SRS023342	mid_vagina	16
smp_SRS023344	posterior_fornix	17
smp_SRS023365	stool	0
smp_SRS023373	saliva	4
smp_SRS023377	tongue_dorsum	1
smp_SRS023379	hard_palate	6
smp_SRS023381	buccal_mucosa	7
smp_SRS023383	attached_keratinized_gingiva	5
smp_SRS023385	palatine_tonsils	2
smp_SRS023387	throat	3
smp_SRS023389	supragingival_plaque	8
smp_SRS023391	subgingival_plaque	9
smp_SRS023393	left_retroauricular_crease	10
smp_SRS023395	right_retroauricular_crease	11
smp_SRS023397	left_antecubital_fossa	13
smp_SRS023399	right_antecubital_fossa	14
smp_SRS023401	anterior_nares	12
smp_SRS023422	stool	0
smp_SRS023430	saliva	4
smp_SRS023434	tongue_dorsum	1
smp_SRS023436	hard_palate	6
smp_SRS023438	buccal_mucosa	7
smp_SRS023440	attached_keratinized_gingiva	5
smp_SRS023442	palatine_tonsils	2
smp_SRS023444	throat	3
smp_SRS023446	supragingival_plaque	8
smp_SRS023448	subgingival_plaque	9
smp_SRS023450	left_retroauricular_crease	10
smp_SRS023452	right_retroauricular_crease	11
smp_SRS023454	left_antecubital_fossa	13
smp_SRS023456	right_antecubital_fossa	14
smp_SRS023458	anterior_nares	12
smp_SRS023461	vaginal_introitus	15
smp_SRS023464	mid_vagina	16
smp_SRS023467	posterior_fornix	17
smp_SRS023488	stool	0
smp_SRS023496	saliva	4
smp_SRS023500	tongue_dorsum	1
smp_SRS023502	hard_palate	6
smp_SRS023504	buccal_mucosa	7
smp_SRS023506	attached_keratinized_gingiva	5
smp_SRS023508	palatine_tonsils	2
smp_SRS023510	throat	3
smp_SRS023512	supragingival_plaque	8
smp_SRS023514	subgingival_plaque	9
smp_SRS023516	left_retroauricular_crease	10
smp_SRS023518	right_retroauricular_crease	11
smp_SRS023520	left_antecubital_fossa	13
smp_SRS023522	right_antecubital_fossa	14
smp_SRS023545	stool	0
smp_SRS023553	saliva	4
smp_SRS023557	tongue_dorsum	1
smp_SRS023559	hard_palate	6
smp_SRS023561	buccal_mucosa	7
smp_SRS023563	attached_keratinized_gingiva	5
smp_SRS023565	palatine_tonsils	2
smp_SRS023567	throat	3
smp_SRS023569	supragingival_plaque	8
smp_SRS023571	subgingival_plaque	9
smp_SRS023573	left_retroauricular_crease	10
smp_SRS023575	right_retroauricular_crease	11
smp_SRS023577	left_antecubital_fossa	13
smp_SRS023579	right_antecubital_fossa	14
smp_SRS023581	anterior_nares	12
smp_SRS023605	stool	0
smp_SRS023613	saliva	4
smp_SRS023617	tongue_dorsum	1
smp_SRS023619	hard_palate	6
smp_SRS023621	buccal_mucosa	7
smp_SRS023623	attached_keratinized_gingiva	5
smp_SRS023625	palatine_tonsils	2
smp_SRS023627	throat	3
smp_SRS023629	supragingival_plaque	8
smp_SRS023631	subgingival_plaque	9
smp_SRS023633	left_retroauricular_crease	10
smp_SRS023635	right_retroauricular_crease	11
smp_SRS023637	left_antecubital_fossa	13
smp_SRS023639	right_antecubital_fossa	14
smp_SRS023641	anterior_nares	12
smp_SRS023643	vaginal_introitus	15
smp_SRS023645	mid_vagina	16
smp_SRS023647	posterior_fornix	17
smp_SRS023671	stool	0
smp_SRS023679	saliva	4
smp_SRS023683	tongue_dorsum	1
smp_SRS023685	hard_palate	6
smp_SRS023687	buccal_mucosa	7
smp_SRS023689	attached_keratinized_gingiva	5
smp_SRS023691	palatine_tonsils	2
smp_SRS023693	throat	3
smp_SRS023695	supragingival_plaque	8
smp_SRS023697	subgingival_plaque	9
smp_SRS023699	left_retroauricular_crease	10
smp_SRS023701	right_retroauricular_crease	11
smp_SRS023703	left_antecubital_fossa	13
smp_SRS023707	anterior_nares	12
smp_SRS023709	vaginal_introitus	15
smp_SRS023711	mid_vagina	16
smp_SRS023713	posterior_fornix	17
smp_SRS023734	stool	0
smp_SRS023742	saliva	4
smp_SRS023746	tongue_dorsum	1
smp_SRS023748	hard_palate	6
smp_SRS023750	buccal_mucosa	7
smp_SRS023752	attached_keratinized_gingiva	5
smp_SRS023756	throat	3
smp_SRS023758	supragingival_plaque	8
smp_SRS023760	subgingival_plaque	9
smp_SRS023762	left_retroauricular_crease	10
smp_SRS023764	right_retroauricular_crease	11
smp_SRS023766	left_antecubital_fossa	13
smp_SRS023768	right_antecubital_fossa	14
smp_SRS023770	anterior_nares	12
smp_SRS023791	stool	0
smp_SRS023799	saliva	4
smp_SRS023803	tongue_dorsum	1
smp_SRS023805	hard_palate	6
smp_SRS023807	buccal_mucosa	7
smp_SRS023809	attached_keratinized_gingiva	5
smp_SRS023811	palatine_tonsils	2
smp_SRS023813	throat	3
smp_SRS023815	supragingival_plaque	8
smp_SRS023817	subgingival_plaque	9
smp_SRS023819	left_retroauricular_crease	10
smp_SRS023821	right_retroauricular_crease	11
smp_SRS023827	anterior_nares	12
smp_SRS023851	stool	0
smp_SRS023859	saliva	4
smp_SRS023863	tongue_dorsum	1
smp_SRS023865	hard_palate	6
smp_SRS023867	buccal_mucosa	7
smp_SRS023869	attached_keratinized_gingiva	5
smp_SRS023871	palatine_tonsils	2
smp_SRS023873	throat	3
smp_SRS023875	supragingival_plaque	8
smp_SRS023877	subgingival_plaque	9
smp_SRS023879	left_retroauricular_crease	10
smp_SRS023881	right_retroauricular_crease	11
smp_SRS023883	left_antecubital_fossa	13
smp_SRS023885	right_antecubital_fossa	14
smp_SRS023887	anterior_nares	12
smp_SRS023889	vaginal_introitus	15
smp_SRS023891	mid_vagina	16
smp_SRS023893	posterior_fornix	17
smp_SRS023914	stool	0
smp_SRS023922	saliva	4
smp_SRS023926	tongue_dorsum	1
smp_SRS023928	hard_palate	6
smp_SRS023930	buccal_mucosa	7
smp_SRS023932	attached_keratinized_gingiva	5
smp_SRS023934	palatine_tonsils	2
smp_SRS023936	throat	3
smp_SRS023938	supragingival_plaque	8
smp_SRS023940	subgingival_plaque	9
smp_SRS023942	left_retroauricular_crease	10
smp_SRS023944	right_retroauricular_crease	11
smp_SRS023948	right_antecubital_fossa	14
smp_SRS023950	anterior_nares	12
smp_SRS023971	stool	0
smp_SRS023979	saliva	4
smp_SRS023983	tongue_dorsum	1
smp_SRS023985	hard_palate	6
smp_SRS023987	buccal_mucosa	7
smp_SRS023989	attached_keratinized_gingiva	5
smp_SRS023991	palatine_tonsils	2
smp_SRS023993	throat	3
smp_SRS023995	supragingival_plaque	8
smp_SRS023997	subgingival_plaque	9
smp_SRS023999	left_retroauricular_crease	10
smp_SRS024001	right_retroauricular_crease	11
smp_SRS024003	left_antecubital_fossa	13
smp_SRS024005	right_antecubital_fossa	14
smp_SRS024007	anterior_nares	12
smp_SRS024028	stool	0
smp_SRS024036	saliva	4
smp_SRS024040	tongue_dorsum	1
smp_SRS024042	hard_palate	6
smp_SRS024044	buccal_mucosa	7
smp_SRS024046	attached_keratinized_gingiva	5
smp_SRS024048	palatine_tonsils	2
smp_SRS024050	throat	3
smp_SRS024052	supragingival_plaque	8
smp_SRS024054	subgingival_plaque	9
smp_SRS024056	left_retroauricular_crease	10
smp_SRS024058	right_retroauricular_crease	11
smp_SRS024062	right_antecubital_fossa	14
smp_SRS024064	anterior_nares	12
smp_SRS024069	vaginal_introitus	15
smp_SRS024071	mid_vagina	16
smp_SRS024073	posterior_fornix	17
smp_SRS024094	stool	0
smp_SRS024102	saliva	4
smp_SRS024106	tongue_dorsum	1
smp_SRS024108	hard_palate	6
smp_SRS024110	buccal_mucosa	7
smp_SRS024112	attached_keratinized_gingiva	5
smp_SRS024114	palatine_tonsils	2
smp_SRS024116	throat	3
smp_SRS024118	supragingival_plaque	8
smp_SRS024120	subgingival_plaque	9
smp_SRS024122	left_retroauricular_crease	10
smp_SRS024124	right_retroauricular_crease	11
smp_SRS024126	left_antecubital_fossa	13
